reviewer_id,reviewer_skin_tone,reviewer_skin_type,reviewer_eye_color,reviewer_hair_color
5409295556,fairLight,oily,blue,brown
7463054745,lightMedium,combination,brown,brown
1310028627,lightMedium,combination,hazel,brown
6131954670,lightMedium,dry,brown,brown
5878068483,fair,combination,brown,black
2198991888,light,dry,blue,blonde
5912927261,light,normal,hazel,blonde
21170637777,light,combination,blue,red
6446337660,light,combination,brown,brown
1917230824,fair,combination,hazel,brown
1063042281,mediumTan,dry,hazel,brown
6328480106,medium,normal,hazel,blonde
5590653274,fair,combination,green,brown
2392411283,light,dry,hazel,brown
1110082498,lightMedium,combination,green,black
1559173613,light,combination,hazel,blonde
10997166170,light,dry,green,red
5441403723,fair,dry,green,blonde
7093901982,fair,combination,green,brown
5169139277,lightMedium,combination,blue,brown
8808580443,fair,combination,hazel,blonde
1362930896,fairLight,combination,blue,brown
2138255080,light,combination,green,brown
1434381564,medium,dry,hazel,black
10650470910,light,combination,brown,brown
2525484856,light,combination,brown,brown
7406392026,light,combination,brown,brown
2567293975,light,combination,brown,brown
7897161777,light,combination,brown,brown
479268050,light,dry,brown,brown
6380943709,light,combination,brown,brown
5580190417,light,normal,brown,brown
1712073060,light,combination,brown,brown
1924860958,light,combination,brown,brown
6930776690,light,combination,brown,brown
1357854846,light,combination,brown,brown
1080370324,light,combination,brown,brown
2776719900,fairLight,combination,blue,blonde
7125593312,light,combination,brown,blonde
28414836045,medium,combination,brown,brown
5278521467,fair,dry,brown,brown
1345085038,lightMedium,combination,brown,brown
5185664026,light,normal,brown,brown
1552875155,lightMedium,normal,blue,brown
2497512716,light,combination,blue,black
1798090779,light,combination,brown,black
2170912274,medium,combination,blue,blonde
1717740950,light,normal,blue,red
10708462078,light,normal,brown,blonde
6134742520,lightMedium,combination,green,brown
1861573888,mediumTan,combination,brown,brown
9304120384,fair,combination,hazel,brown
1393060088,mediumTan,combination,brown,brown
1782434216,fairLight,dry,brown,brown
8895308815,light,combination,green,brown
6423871180,light,combination,brown,blonde
6801919982,light,combination,brown,brown
5058361281,fair,dry,brown,brown
1062278208,tan,normal,brown,black
5172798773,fair,oily,green,brown
1492364502,light,dry,hazel,brown
5155326709,light,dry,hazel,brown
1232964242,light,dry,green,brown
1515610826,fair,combination,brown,brown
9738087,fair,combination,green,brown
2560823016,fair,combination,green,brown
5879793526,light,combination,brown,brown
1462141786,light,combination,green,gray
1392032356,light,dry,hazel,brown
1401041754,lightMedium,combination,hazel,brown
1267748022,fair,combination,green,blonde
1688973291,fairLight,combination,green,red
904179989,lightMedium,combination,blue,blonde
1167360977,fairLight,combination,brown,brown
1780821010,fair,combination,hazel,blonde
1504850769,lightMedium,combination,hazel,blonde
22208203663,medium,oily,brown,black
9509504631,medium,normal,brown,brown
5956243258,fairLight,dry,brown,blonde
6335332753,lightMedium,normal,brown,brown
1211963355,light,dry,blue,blonde
22099662861,lightMedium,combination,blue,blonde
2556800082,lightMedium,combination,brown,brown
5723283018,lightMedium,combination,brown,brown
1424266328,lightMedium,oily,brown,gray
1449812086,medium,oily,brown,brown
21440877626,light,combination,brown,black
6126548535,lightMedium,normal,brown,brown
12063269407,lightMedium,combination,brown,black
10379032883,deep,oily,brown,black
7671754865,fair,combination,brown,brown
1844255035,light,combination,brown,black
5278586667,light,oily,blue,brown
1464203429,lightMedium,oily,brown,brown
1495334056,lightMedium,combination,brown,brown
11888923773,medium,combination,brown,brown
9245104781,tan,combination,brown,black
2400931799,lightMedium,combination,blue,brown
22122125478,lightMedium,combination,brown,brown
30600172434,mediumTan,combination,brown,black
6201560753,light,combination,brown,brown
6023642855,mediumTan,combination,brown,brown
10253758607,lightMedium,normal,brown,brown
5187376180,lightMedium,combination,brown,black
1758333520,lightMedium,combination,brown,black
5823970360,lightMedium,combination,brown,brown
6755549254,light,combination,blue,blonde
1309944615,fair,combination,brown,brown
24940701961,light,normal,hazel,blonde
2819854101,lightMedium,combination,brown,brown
1462490821,light,normal,brown,brown
6468054945,medium,combination,brown,black
6390975352,mediumTan,combination,brown,brown
7062207704,fair,normal,brown,brown
5288159577,lightMedium,combination,brown,brown
6262084931,light,combination,blue,brown
1728913895,medium,combination,brown,black
5377525356,lightMedium,oily,brown,black
12319040972,fair,combination,green,brown
6872990039,lightMedium,oily,green,black
7502682331,light,combination,brown,brown
7669554458,fair,combination,blue,blonde
7016956727,lightMedium,combination,blue,brown
7397646860,light,normal,brown,brown
2527632920,mediumTan,dry,brown,blonde
7692822599,light,combination,hazel,blonde
9392802935,light,combination,brown,brown
5718103228,fair,combination,green,brown
22174842974,fair,combination,green,brown
2253620896,lightMedium,oily,brown,black
10411558341,lightMedium,normal,blue,brown
7213716981,light,normal,green,blonde
2482075548,fair,oily,brown,brown
9991641161,lightMedium,combination,brown,blonde
24883319456,light,combination,green,brown
1915444794,lightMedium,combination,brown,black
9175745534,fair,combination,green,brown
30236470724,light,combination,brown,brown
2179524079,light,dry,blue,blonde
2439947352,fair,oily,green,blonde
21158829430,fair,combination,blue,blonde
27367090420,fairLight,oily,brown,brown
1944479059,fair,oily,blue,brown
6268564706,tan,combination,brown,brown
6184093091,medium,combination,brown,brown
11242076891,lightMedium,oily,hazel,brown
2395991993,medium,oily,green,blonde
6788197155,fair,normal,hazel,red
10962166419,medium,combination,blue,blonde
30052909017,light,combination,blue,auburn
5066509573,fair,combination,blue,blonde
22847443905,light,normal,blue,brown
5748945706,lightMedium,combination,brown,black
2589982478,light,combination,blue,brown
6101479920,fair,combination,green,blonde
30038597381,fair,dry,hazel,brown
5155307825,lightMedium,combination,brown,brown
6217052758,light,combination,brown,brown
8256346944,medium,oily,green,blonde
5318862794,fairLight,combination,hazel,blonde
5799245332,fair,oily,green,brown
2089100871,deep,normal,brown,black
1498473385,light,normal,blue,brown
7521472179,lightMedium,combination,brown,black
22508349595,mediumTan,oily,brown,black
11954725268,lightMedium,oily,brown,black
1382266983,light,combination,brown,black
11867557860,fair,combination,hazel,brown
8496281896,medium,combination,brown,brown
1784685918,light,dry,brown,brown
5233288946,light,combination,brown,gray
1229204828,lightMedium,normal,green,black
9238854072,fair,combination,blue,black
7861904888,light,combination,hazel,black
25486589295,fair,dry,blue,brown
5621331783,tan,combination,hazel,black
8864036318,lightMedium,dry,blue,brown
26788459486,lightMedium,dry,brown,brown
8070898740,lightMedium,combination,brown,brown
6694696857,light,combination,brown,brown
6167249329,fair,combination,blue,blonde
1686184397,mediumTan,combination,brown,brown
1723700413,fair,dry,green,blonde
7547413044,lightMedium,combination,brown,brown
29938035350,fair,combination,green,blonde
30560277580,light,combination,brown,brown
1828744600,fair,combination,brown,brown
5195669696,lightMedium,combination,brown,black
2096753725,light,combination,brown,brown
30544110670,light,normal,blue,blonde
25228061288,fair,combination,hazel,blonde
9368114731,mediumTan,dry,hazel,brown
30529548358,medium,combination,brown,brown
9747062579,light,combination,brown,brown
5679890013,medium,combination,brown,black
5651787260,light,combination,hazel,brown
6271130948,fairLight,dry,blue,brown
975043786,fairLight,oily,hazel,brown
22589183624,light,normal,hazel,blonde
2565079798,light,normal,brown,brown
22545039288,fairLight,dry,blue,blonde
22531832392,light,combination,hazel,brown
1684018289,light,dry,brown,red
8810718949,light,dry,brown,brown
22619248113,light,combination,brown,black
23907381557,fair,combination,blue,auburn
21202194556,rich,dry,brown,black
1624682562,light,dry,blue,blonde
7633557113,fair,oily,green,blonde
11225161809,mediumTan,dry,hazel,blonde
30341501878,lightMedium,combination,green,brown
24100255120,light,combination,brown,brown
5447355303,fairLight,dry,blue,blonde
8333425871,light,normal,brown,brown
6632405639,medium,combination,brown,brown
7382107376,lightMedium,combination,brown,brown
30267341280,fair,dry,brown,black
29908662169,medium,combination,brown,black
9594428941,light,combination,brown,brown
1309950398,fair,normal,hazel,brown
22683486569,fair,combination,brown,black
26379581009,light,combination,blue,blonde
5855090794,lightMedium,combination,brown,black
1553333320,fair,combination,green,blonde
6143211218,lightMedium,combination,brown,brown
6366993844,medium,oily,brown,brown
5640441481,fair,dry,brown,black
30025771842,lightMedium,combination,brown,brown
29799954083,lightMedium,combination,brown,blonde
24742438643,medium,combination,brown,brown
27965156733,fair,combination,green,blonde
5125774719,tan,combination,hazel,brown
10562348027,fairLight,dry,blue,blonde
24262057695,light,dry,brown,black
24216443018,lightMedium,oily,blue,brown
22606313414,light,dry,brown,brown
24548610923,fair,oily,brown,red
21453207244,medium,dry,brown,brown
7525877439,fairLight,combination,hazel,brown
27155296769,lightMedium,oily,brown,brown
1090107431,fairLight,dry,brown,brown
5460010919,deep,combination,brown,black
1967685442,medium,combination,brown,blonde
2771940637,lightMedium,dry,brown,gray
21336040920,tan,normal,brown,black
10277676858,fair,dry,brown,brown
2062971147,fairLight,normal,brown,brown
10659054616,light,combination,brown,black
6331367027,fairLight,combination,hazel,blonde
7507376486,lightMedium,dry,blue,brown
2566226415,lightMedium,oily,brown,brown
5816757156,fairLight,combination,hazel,brown
5880783754,light,oily,green,blonde
1124750905,fair,dry,green,brown
990627799,fairLight,combination,blue,auburn
6184520404,fairLight,combination,hazel,brown
1851344337,light,normal,brown,black
8761837389,fairLight,dry,blue,blonde
7558130895,fair,dry,blue,auburn
10674349397,light,combination,blue,red
5980445597,lightMedium,combination,blue,brown
2566225577,light,combination,brown,brown
2566215784,light,dry,green,brown
2233919059,light,combination,brown,blonde
1497034296,lightMedium,combination,brown,brown
32039145894,lightMedium,combination,brown,brown
1405351621,fair,oily,brown,brown
1514510999,medium,dry,brown,brown
6507017844,medium,oily,brown,black
1774704294,lightMedium,oily,brown,red
2217722501,light,dry,brown,black
7075487617,lightMedium,combination,hazel,brown
5165377531,fair,combination,brown,brown
6740443432,fairLight,combination,blue,black
9242027432,medium,oily,green,blonde
5397421720,light,oily,brown,brown
21536959126,medium,combination,green,brown
11113856184,fair,normal,blue,blonde
8245004164,fairLight,combination,green,red
21078082012,light,combination,brown,blonde
2124915280,light,combination,blue,auburn
8930874090,light,normal,blue,blonde
9266305423,lightMedium,dry,hazel,blonde
22014913110,light,combination,brown,brown
7355247772,light,oily,hazel,blonde
22157324053,lightMedium,normal,brown,brown
6045141757,lightMedium,combination,hazel,black
5824584755,fair,normal,brown,black
6009585111,light,combination,green,brown
6049029273,mediumTan,dry,brown,black
23081088296,fair,oily,brown,brown
25054646540,fair,combination,hazel,blonde
9564890334,lightMedium,combination,brown,brown
24717614642,light,combination,brown,blonde
21379107214,lightMedium,combination,green,brown
2575812303,light,normal,green,brown
11654507200,light,dry,brown,auburn
5523780382,light,oily,blue,blonde
1311924980,lightMedium,combination,hazel,blonde
5221880213,fair,combination,hazel,brown
1902495227,light,combination,blue,blonde
30155929775,lightMedium,normal,brown,black
22752002236,fair,combination,brown,blonde
8793922872,lightMedium,combination,hazel,brown
2387876105,medium,normal,brown,brown
1213829983,fair,dry,green,brown
1750176271,lightMedium,combination,brown,brown
27599694120,lightMedium,normal,brown,brown
2231701489,light,oily,brown,brown
7671226949,light,normal,blue,blonde
28291510596,tan,oily,hazel,blonde
5188698365,lightMedium,combination,brown,brown
2652691648,light,normal,brown,brown
30040972817,fair,oily,green,blonde
1477141108,light,dry,brown,brown
2526562757,lightMedium,combination,brown,brown
6212695457,medium,combination,hazel,brown
5979048793,fair,oily,Grey,black
5650252157,fair,combination,blue,blonde
24338984335,medium,combination,brown,blonde
1318746253,lightMedium,combination,green,blonde
2399540772,lightMedium,oily,green,auburn
6576187002,light,dry,brown,brown
2113284339,light,oily,green,blonde
24535542293,fair,dry,blue,brown
5105474405,medium,oily,brown,black
23542620065,fair,oily,hazel,brown
1980924638,fair,combination,green,blonde
1530958947,mediumTan,normal,brown,brown
21851286110,light,combination,green,black
1324813084,fair,combination,blue,blonde
23698122057,fair,dry,blue,brown
